# Mode: w_L
# Eigenvalue: 0.0001782606126567822
# Normalization: 0.9999999999999998
# Nodes: 0
# Normalizable: True
chi_GeV_inv,profile,profile_squared
-6.3960000000e-01,6.5344612094e-02,4.2699183297e-03
-6.2894000000e-01,6.3734146224e-02,4.0620413949e-03
-6.1828000000e-01,6.2163236908e-02,3.8642680228e-03
-6.0762000000e-01,6.0630922269e-02,3.6761087352e-03
-5.9696000000e-01,5.9136263117e-02,3.4970976154e-03
-5.8630000000e-01,5.7678342464e-02,3.3267911894e-03
-5.7564000000e-01,5.6256265046e-02,3.1647673569e-03
-5.6498000000e-01,5.4869156855e-02,3.0106243740e-03
-5.5432000000e-01,5.3516164673e-02,2.8639798813e-03
-5.4366000000e-01,5.2196455616e-02,2.7244699788e-03
-5.3300000000e-01,5.0909216685e-02,2.5917483435e-03
-5.2234000000e-01,4.9653654324e-02,2.4654853878e-03
-5.1168000000e-01,4.8428993986e-02,2.3453674585e-03
-5.0102000000e-01,4.7234479701e-02,2.2310960727e-03
-4.9036000000e-01,4.6069373665e-02,2.1223871899e-03
-4.7970000000e-01,4.4932955820e-02,2.0189705187e-03
-4.6904000000e-01,4.3824523452e-02,1.9205888558e-03
-4.5838000000e-01,4.2743390797e-02,1.8269974568e-03
-4.4772000000e-01,4.1688888646e-02,1.7379634365e-03
-4.3706000000e-01,4.0660363967e-02,1.6532651980e-03
-4.2640000000e-01,3.9657179532e-02,1.5726918884e-03
-4.1574000000e-01,3.8678713543e-02,1.4960428813e-03
-4.0508000000e-01,3.7724359281e-02,1.4231272832e-03
-3.9442000000e-01,3.6793524748e-02,1.3537634634e-03
-3.8376000000e-01,3.5885632325e-02,1.2877786074e-03
-3.7310000000e-01,3.5000118431e-02,1.2250082902e-03
-3.6244000000e-01,3.4136433196e-02,1.1652960713e-03
-3.5178000000e-01,3.3294040135e-02,1.1084931085e-03
-3.4112000000e-01,3.2472415832e-02,1.0544577900e-03
-3.3046000000e-01,3.1671049631e-02,1.0030553847e-03
-3.1980000000e-01,3.0889443329e-02,9.5415770915e-04
-3.0914000000e-01,3.0127110884e-02,9.0764281022e-04
-2.9848000000e-01,2.9383578124e-02,8.6339466336e-04
-2.8782000000e-01,2.8658382461e-02,8.2130288527e-04
-2.7716000000e-01,2.7951072615e-02,7.8126246035e-04
-2.6650000000e-01,2.7261208346e-02,7.4317348048e-04
-2.5584000000e-01,2.6588360183e-02,7.0694089720e-04
-2.4518000000e-01,2.5932109169e-02,6.7247428595e-04
-2.3452000000e-01,2.5292046609e-02,6.3968762165e-04
-2.2386000000e-01,2.4667773819e-02,6.0849906516e-04
-2.1320000000e-01,2.4058901887e-02,5.7883075999e-04
-2.0254000000e-01,2.3465051436e-02,5.5060863889e-04
-1.9188000000e-01,2.2885852395e-02,5.2376223983e-04
-1.8122000000e-01,2.2320943770e-02,4.9822453077e-04
-1.7056000000e-01,2.1769973428e-02,4.7393174306e-04
-1.5990000000e-01,2.1232597881e-02,4.5082321276e-04
-1.4924000000e-01,2.0708482073e-02,4.2884122976e-04
-1.3858000000e-01,2.0197299181e-02,4.0793089419e-04
-1.2792000000e-01,1.9698730408e-02,3.8803997971e-04
-1.1726000000e-01,1.9212464796e-02,3.6911880353e-04
-1.0660000000e-01,1.8738199025e-02,3.5112010269e-04
-9.5940000000e-02,1.8275637235e-02,3.3399891636e-04
-8.5280000000e-02,1.7824490842e-02,3.1771247378e-04
-7.4620000000e-02,1.7384478358e-02,3.0222008779e-04
-6.3960000000e-02,1.6955325221e-02,2.8748305334e-04
-5.3300000000e-02,1.6536763622e-02,2.7346455109e-04
-4.2640000000e-02,1.6128532345e-02,2.6012955561e-04
-3.1980000000e-02,1.5730376602e-02,2.4744474804e-04
-2.1320000000e-02,1.5342047877e-02,2.3537843305e-04
-1.0660000000e-02,1.4963303771e-02,2.2390045975e-04
0.0000000000e+00,1.4593907856e-02,2.1298214651e-04
1.0660000000e-02,1.4233629525e-02,2.0259620944e-04
2.1320000000e-02,1.3882243849e-02,1.9271669429e-04
3.1980000000e-02,1.3539531444e-02,1.8331891171e-04
4.2640000000e-02,1.3205278325e-02,1.7437937564e-04
5.3300000000e-02,1.2879275783e-02,1.6587574471e-04
6.3960000000e-02,1.2561320251e-02,1.5778676645e-04
7.4620000000e-02,1.2251213177e-02,1.5009222430e-04
8.5280000000e-02,1.1948760902e-02,1.4277288710e-04
9.5940000000e-02,1.1653774543e-02,1.3581046110e-04
1.0660000000e-01,1.1366069870e-02,1.2918754429e-04
1.1726000000e-01,1.1085467195e-02,1.2288758293e-04
1.2792000000e-01,1.0811791261e-02,1.1689483026e-04
1.3858000000e-01,1.0544871129e-02,1.1119430713e-04
1.4924000000e-01,1.0284540079e-02,1.0577176464e-04
1.5990000000e-01,1.0030635499e-02,1.0061364851e-04
1.7056000000e-01,9.7829987866e-03,9.5707065259e-05
1.8122000000e-01,9.5414752525e-03,9.1039749994e-05
1.9188000000e-01,9.3059140212e-03,8.6600035771e-05
2.0254000000e-01,9.0761679387e-03,8.2376824452e-05
2.1320000000e-01,8.8520934804e-03,7.8359558986e-05
2.2386000000e-01,8.6335506618e-03,7.4538197031e-05
2.3452000000e-01,8.4204029516e-03,7.0903185868e-05
2.4518000000e-01,8.2125171863e-03,6.7445438535e-05
2.5584000000e-01,8.0097634874e-03,6.4156311125e-05
2.6650000000e-01,7.8120151808e-03,6.1027581185e-05
2.7716000000e-01,7.6191487172e-03,5.8051427175e-05
2.8782000000e-01,7.4310435958e-03,5.5220408923e-05
2.9848000000e-01,7.2475822888e-03,5.2527449033e-05
3.0914000000e-01,7.0686501681e-03,4.9965815199e-05
3.1980000000e-01,6.8941354341e-03,4.7529103384e-05
3.3046000000e-01,6.7239290458e-03,4.5211221813e-05
3.4112000000e-01,6.5579246530e-03,4.3006375754e-05
3.5178000000e-01,6.3960185296e-03,4.0909053031e-05
3.6244000000e-01,6.2381095094e-03,3.8914010251e-05
3.7310000000e-01,6.0840989224e-03,3.7016259698e-05
3.8376000000e-01,5.9338905341e-03,3.5211056870e-05
3.9442000000e-01,5.7873904844e-03,3.3493888619e-05
4.0508000000e-01,5.6445072299e-03,3.1860461868e-05
4.1574000000e-01,5.5051514864e-03,3.0306692888e-05
4.2640000000e-01,5.3692361733e-03,2.8828697084e-05
4.3706000000e-01,5.2366763590e-03,2.7422779289e-05
4.4772000000e-01,5.1073892083e-03,2.6085424525e-05
4.5838000000e-01,4.9812939304e-03,2.4813289221e-05
4.6904000000e-01,4.8583117285e-03,2.3603192852e-05
4.7970000000e-01,4.7383657509e-03,2.2452109989e-05
4.9036000000e-01,4.6213810425e-03,2.1357162740e-05
5.0102000000e-01,4.5072844984e-03,2.0315613549e-05
5.1168000000e-01,4.3960048182e-03,1.9324858362e-05
5.2234000000e-01,4.2874724614e-03,1.8382420108e-05
5.3300000000e-01,4.1816196041e-03,1.7485942514e-05
5.4366000000e-01,4.0783800964e-03,1.6633184211e-05
5.5432000000e-01,3.9776894213e-03,1.5822013133e-05
5.6498000000e-01,3.8794846545e-03,1.5050401185e-05
5.7564000000e-01,3.7837044248e-03,1.4316419174e-05
5.8630000000e-01,3.6902888759e-03,1.3618231988e-05
5.9696000000e-01,3.5991796293e-03,1.2954094004e-05
6.0762000000e-01,3.5103197474e-03,1.2322344729e-05
6.1828000000e-01,3.4236536980e-03,1.1721404644e-05
6.2894000000e-01,3.3391273202e-03,1.1149771260e-05
6.3960000000e-01,3.2566877895e-03,1.0606015359e-05
6.5026000000e-01,3.1762835860e-03,1.0088777419e-05
6.6092000000e-01,3.0978644612e-03,9.5967642200e-06
6.7158000000e-01,3.0213814073e-03,9.1287456081e-06
6.8224000000e-01,2.9467866261e-03,8.6835514197e-06
6.9290000000e-01,2.8740334996e-03,8.2600685568e-06
7.0356000000e-01,2.8030765605e-03,7.8572382042e-06
7.1422000000e-01,2.7338714641e-03,7.4740531820e-06
7.2488000000e-01,2.6663749601e-03,7.1095554278e-06
7.3554000000e-01,2.6005448662e-03,6.7628336014e-06
7.4620000000e-01,2.5363400415e-03,6.4330208063e-06
7.5686000000e-01,2.4737203606e-03,6.1192924223e-06
7.6752000000e-01,2.4126466886e-03,5.8208640440e-06
7.7818000000e-01,2.3530808570e-03,5.5369895194e-06
7.8884000000e-01,2.2949856393e-03,5.2669590847e-06
7.9950000000e-01,2.2383247283e-03,5.0100975894e-06
8.1016000000e-01,2.1830627130e-03,4.7657628088e-06
8.2082000000e-01,2.1291650565e-03,4.5333438380e-06
8.3148000000e-01,2.0765980748e-03,4.3122595644e-06
8.4214000000e-01,2.0253289153e-03,4.1019572152e-06
8.5280000000e-01,1.9753255365e-03,3.9019109751e-06
8.6346000000e-01,1.9265566879e-03,3.7116206717e-06
8.7412000000e-01,1.8789918906e-03,3.5306105249e-06
8.8478000000e-01,1.8326014181e-03,3.3584279575e-06
8.9544000000e-01,1.7873562778e-03,3.1946424637e-06
9.0610000000e-01,1.7432281928e-03,3.0388445323e-06
9.1676000000e-01,1.7001895846e-03,2.8906446235e-06
9.2742000000e-01,1.6582135551e-03,2.7496721944e-06
9.3808000000e-01,1.6172738707e-03,2.6155747729e-06
9.4874000000e-01,1.5773449452e-03,2.4880170761e-06
9.5940000000e-01,1.5384018241e-03,2.3666801725e-06
9.7006000000e-01,1.5004201691e-03,2.2512606840e-06
9.8072000000e-01,1.4633762428e-03,2.1414700280e-06
9.9138000000e-01,1.4272468936e-03,2.0370336953e-06
1.0020400000e+00,1.3920095417e-03,1.9376905642e-06
1.0127000000e+00,1.3576421647e-03,1.8431922474e-06
1.0233600000e+00,1.3241232839e-03,1.7533024709e-06
1.0340200000e+00,1.2914319508e-03,1.6677964836e-06
1.0446800000e+00,1.2595477343e-03,1.5864604949e-06
1.0553400000e+00,1.2284507074e-03,1.5090911405e-06
1.0660000000e+00,1.1981214354e-03,1.4354949739e-06
1.0766600000e+00,1.1685409632e-03,1.3654879826e-06
1.0873200000e+00,1.1396908037e-03,1.2988951279e-06
1.0979800000e+00,1.1115529262e-03,1.2355499078e-06
1.1086400000e+00,1.0841097454e-03,1.1752939401e-06
1.1193000000e+00,1.0573441099e-03,1.1179765667e-06
1.1299600000e+00,1.0312392917e-03,1.0634544768e-06
1.1406200000e+00,1.0057789761e-03,1.0115913487e-06
1.1512800000e+00,9.8094725083e-04,9.6225750891e-07
1.1619400000e+00,9.5672859673e-04,9.1532960781e-07
1.1726000000e+00,9.3310787770e-04,8.7069031143e-07
1.1832600000e+00,9.1007033132e-04,8.2822800795e-07
1.1939200000e+00,8.8760155966e-04,7.8783652872e-07
1.2045800000e+00,8.6568752025e-04,7.4941488272e-07
1.2152400000e+00,8.4431451732e-04,7.1286700415e-07
1.2259000000e+00,8.2346919321e-04,6.7810151217e-07
1.2365600000e+00,8.0313852007e-04,6.4503148242e-07
1.2472200000e+00,7.8330979169e-04,6.1357422975e-07
1.2578800000e+00,7.6397061554e-04,5.8365110141e-07
1.2685400000e+00,7.4510890508e-04,5.5518728043e-07
1.2792000000e+00,7.2671287215e-04,5.2811159855e-07
1.2898600000e+00,7.0877101963e-04,5.0235635827e-07
1.3005200000e+00,6.9127213427e-04,4.7785716362e-07
1.3111800000e+00,6.7420527963e-04,4.5455275908e-07
1.3218400000e+00,6.5755978931e-04,4.3238487652e-07
1.3325000000e+00,6.4132526024e-04,4.1129808942e-07
1.3431600000e+00,6.2549154617e-04,3.9123967434e-07
1.3538200000e+00,6.1004875140e-04,3.7215947908e-07
1.3644800000e+00,5.9498722450e-04,3.5400979731e-07
1.3751400000e+00,5.8029755233e-04,3.3674524924e-07
1.3858000000e+00,5.6597055417e-04,3.2032266819e-07
1.3964600000e+00,5.5199727595e-04,3.0470099266e-07
1.4071200000e+00,5.3836898467e-04,2.8984116365e-07
1.4177800000e+00,5.2507716293e-04,2.7570602703e-07
1.4284400000e+00,5.1211350363e-04,2.6226024060e-07
1.4391000000e+00,4.9946990475e-04,2.4947018575e-07
1.4497600000e+00,4.8713846431e-04,2.3730388341e-07
1.4604200000e+00,4.7511147542e-04,2.2573091407e-07
1.4710800000e+00,4.6338142146e-04,2.1472234176e-07
1.4817400000e+00,4.5194097140e-04,2.0425064163e-07
1.4924000000e+00,4.4078297519e-04,1.9428963122e-07
1.5030600000e+00,4.2990045933e-04,1.8481440493e-07
1.5137200000e+00,4.1928662245e-04,1.7580127177e-07
1.5243800000e+00,4.0893483115e-04,1.6722769612e-07
1.5350400000e+00,3.9883861575e-04,1.5907224142e-07
1.5457000000e+00,3.8899166634e-04,1.5131451649e-07
1.5563600000e+00,3.7938782879e-04,1.4393512463e-07
1.5670200000e+00,3.7002110088e-04,1.3691561509e-07
1.5776800000e+00,3.6088562861e-04,1.3023843693e-07
1.5883400000e+00,3.5197570249e-04,1.2388689515e-07
1.5990000000e+00,3.4328575402e-04,1.1784510891e-07
1.6096600000e+00,3.3481035214e-04,1.1209797190e-07
1.6203200000e+00,3.2654419991e-04,1.0663111450e-07
1.6309800000e+00,3.1848213116e-04,1.0143086787e-07
1.6416400000e+00,3.1061910725e-04,9.6484229790e-08
1.6523000000e+00,3.0295021396e-04,9.1778832139e-08
1.6629600000e+00,2.9547065839e-04,8.7302909969e-08
1.6736200000e+00,2.8817576597e-04,8.3045272091e-08
1.6842800000e+00,2.8106097754e-04,7.8995273093e-08
1.6949400000e+00,2.7412184650e-04,7.5142786727e-08
1.7056000000e+00,2.6735403604e-04,7.1478180586e-08
1.7162600000e+00,2.6075331642e-04,6.7992292023e-08
1.7269200000e+00,2.5431556232e-04,6.4676405237e-08
1.7375800000e+00,2.4803675027e-04,6.1522229487e-08
1.7482400000e+00,2.4191295616e-04,5.8521878358e-08
1.7589000000e+00,2.3594035273e-04,5.5667850045e-08
1.7695600000e+00,2.3011520722e-04,5.2953008595e-08
1.7802200000e+00,2.2443387905e-04,5.0370566064e-08
1.7908800000e+00,2.1889281749e-04,4.7914065548e-08
1.8015400000e+00,2.1348855950e-04,4.5577365036e-08
1.8122000000e+00,2.0821772752e-04,4.3354622053e-08
1.8228600000e+00,2.0307702739e-04,4.1240279055e-08
1.8335200000e+00,1.9806324629e-04,3.9229049530e-08
1.8441800000e+00,1.9317325069e-04,3.7315904782e-08
1.8548400000e+00,1.8840398445e-04,3.5496061358e-08
1.8655000000e+00,1.8375246688e-04,3.3764969086e-08
1.8761600000e+00,1.7921579088e-04,3.2118299700e-08
1.8868200000e+00,1.7479112111e-04,3.0551936017e-08
1.8974800000e+00,1.7047569224e-04,2.9061961644e-08
1.9081400000e+00,1.6626680722e-04,2.7644651183e-08
1.9188000000e+00,1.6216183558e-04,2.6296460920e-08
1.9294600000e+00,1.5815821180e-04,2.5014019961e-08
1.9401200000e+00,1.5425343370e-04,2.3794121809e-08
1.9507800000e+00,1.5044506087e-04,2.2633716339e-08
1.9614400000e+00,1.4673071314e-04,2.1529902179e-08
1.9721000000e+00,1.4310806914e-04,2.0479919452e-08
1.9827600000e+00,1.3957486477e-04,1.9481142877e-08
1.9934200000e+00,1.3612889187e-04,1.8531075203e-08
2.0040800000e+00,1.3276799677e-04,1.7627340966e-08
2.0147400000e+00,1.2949007897e-04,1.6767680551e-08
2.0254000000e+00,1.2629308984e-04,1.5949944542e-08
2.0360600000e+00,1.2317503134e-04,1.5172088345e-08
2.0467200000e+00,1.2013395473e-04,1.4432167079e-08
2.0573800000e+00,1.1716795941e-04,1.3728330712e-08
2.0680400000e+00,1.1427519169e-04,1.3058819435e-08
2.0787000000e+00,1.1145384364e-04,1.2421959263e-08
2.0893600000e+00,1.0870215199e-04,1.1816157848e-08
2.1000200000e+00,1.0601839699e-04,1.1239900499e-08
2.1106800000e+00,1.0340090133e-04,1.0691746395e-08
2.1213400000e+00,1.0084802914e-04,1.0170324981e-08
2.1320000000e+00,9.8358184921e-05,9.6743325410e-09
2.1426600000e+00,9.5929812577e-05,9.2025289411e-09
2.1533200000e+00,9.3561394422e-05,8.7537345263e-09
2.1639800000e+00,9.1251450243e-05,8.3268271714e-09
2.1746400000e+00,8.8998536370e-05,7.9207394761e-09
2.1853000000e+00,8.6801244779e-05,7.5344560952e-09
2.1959600000e+00,8.4658202206e-05,7.1670112008e-09
2.2066200000e+00,8.2568069295e-05,6.8174860671e-09
2.2172800000e+00,8.0529539753e-05,6.4850067728e-09
2.2279400000e+00,7.8541339542e-05,6.1687420171e-09
2.2386000000e+00,7.6602226077e-05,5.8679010399e-09
2.2492600000e+00,7.4710987450e-05,5.5817316457e-09
2.2599200000e+00,7.2866441675e-05,5.3095183224e-09
2.2705800000e+00,7.1067435950e-05,5.0505804525e-09
2.2812400000e+00,6.9312845932e-05,4.8042706113e-09
2.2919000000e+00,6.7601575038e-05,4.5699729476e-09
2.3025600000e+00,6.5932553759e-05,4.3471016452e-09
2.3132200000e+00,6.4304738990e-05,4.1350994566e-09
2.3238800000e+00,6.2717113379e-05,3.9334363106e-09
2.3345400000e+00,6.1168684693e-05,3.7416079871e-09
2.3452000000e+00,5.9658485196e-05,3.5591348559e-09
2.3558600000e+00,5.8185571043e-05,3.3855606776e-09
2.3665200000e+00,5.6749021693e-05,3.2204514632e-09
2.3771800000e+00,5.5347939331e-05,3.0633943882e-09
2.3878400000e+00,5.3981448311e-05,2.9139967617e-09
2.3985000000e+00,5.2648694600e-05,2.7718850431e-09
2.4091600000e+00,5.1348845257e-05,2.6367039092e-09
2.4198200000e+00,5.0081087903e-05,2.5081153656e-09
2.4304800000e+00,4.8844630213e-05,2.3857979007e-09
2.4411400000e+00,4.7638699428e-05,2.2694456832e-09
2.4518000000e+00,4.6462541865e-05,2.1587677965e-09
2.4624600000e+00,4.5315422448e-05,2.0534875116e-09
2.4731200000e+00,4.4196624254e-05,1.9533415954e-09
2.4837800000e+00,4.3105448053e-05,1.8580796519e-09
2.4944400000e+00,4.2041211884e-05,1.7674634966e-09
2.5051000000e+00,4.1003250621e-05,1.6812665615e-09
2.5157600000e+00,3.9990915559e-05,1.5992733272e-09
2.5264200000e+00,3.9003574009e-05,1.5212787855e-09
2.5370800000e+00,3.8040608902e-05,1.4470879257e-09
2.5477400000e+00,3.7101418406e-05,1.3765152477e-09
2.5584000000e+00,3.6185415544e-05,1.3093842981e-09
2.5690600000e+00,3.5292027832e-05,1.2455272285e-09
2.5797200000e+00,3.4420696923e-05,1.1847843767e-09
2.5903800000e+00,3.3570878252e-05,1.1270038666e-09
2.6010400000e+00,3.2742040699e-05,1.0720412291e-09
2.6117000000e+00,3.1933666257e-05,1.0197590406e-09
2.6223600000e+00,3.1145249708e-05,9.7002657939e-10
2.6330200000e+00,3.0376298311e-05,9.2271949908e-10
2.6436800000e+00,2.9626331482e-05,8.7771951710e-10
2.6543400000e+00,2.8894880511e-05,8.3491411974e-10
2.6650000000e+00,2.8181488255e-05,7.9419628026e-10
2.6756600000e+00,2.7485708857e-05,7.5546419140e-10
2.6863200000e+00,2.6807107470e-05,7.1862101093e-10
2.6969800000e+00,2.6145259984e-05,6.8357461962e-10
2.7076400000e+00,2.5499752755e-05,6.5023739054e-10
2.7183000000e+00,2.4870182355e-05,6.1852597038e-10
2.7289600000e+00,2.4256155315e-05,5.8836107065e-10
2.7396200000e+00,2.3657287881e-05,5.5966726987e-10
2.7502800000e+00,2.3073205773e-05,5.3237282467e-10
2.7609400000e+00,2.2503543952e-05,5.0640949038e-10
2.7716000000e+00,2.1947946390e-05,4.8171235073e-10
2.7822600000e+00,2.1406065849e-05,4.5821965514e-10
2.7929200000e+00,2.0877563667e-05,4.3587266466e-10
2.8035800000e+00,2.0362109538e-05,4.1461550485e-10
2.8142400000e+00,1.9859381316e-05,3.9439502625e-10
2.8249000000e+00,1.9369064805e-05,3.7516067142e-10
2.8355600000e+00,1.8890853567e-05,3.5686434849e-10
2.8462200000e+00,1.8424448730e-05,3.3946031102e-10
2.8568800000e+00,1.7969558800e-05,3.2290504348e-10
2.8675400000e+00,1.7525899481e-05,3.0715715262e-10
2.8782000000e+00,1.7093193493e-05,2.9217726380e-10
2.8888600000e+00,1.6671170404e-05,2.7792792264e-10
2.8995200000e+00,1.6259566459e-05,2.6437350144e-10
2.9101800000e+00,1.5858124413e-05,2.5148010991e-10
2.9208400000e+00,1.5466593373e-05,2.3921551056e-10
2.9315000000e+00,1.5084728639e-05,2.2754903812e-10
2.9421600000e+00,1.4712291556e-05,2.1645152284e-10
2.9528200000e+00,1.4349049357e-05,2.0589521745e-10
2.9634800000e+00,1.3994775022e-05,1.9585372792e-10
2.9741400000e+00,1.3649247139e-05,1.8630194747e-10
2.9848000000e+00,1.3312249760e-05,1.7721599368e-10
2.9954600000e+00,1.2983572268e-05,1.6857314884e-10
3.0061200000e+00,1.2663009246e-05,1.6035180317e-10
3.0167800000e+00,1.2350360348e-05,1.5253140073e-10
3.0274400000e+00,1.2045430177e-05,1.4509238816e-10
3.0381000000e+00,1.1748028156e-05,1.3801616556e-10
3.0487600000e+00,1.1457968416e-05,1.3128504022e-10
3.0594200000e+00,1.1175069675e-05,1.2488218223e-10
3.0700800000e+00,1.0899155124e-05,1.1879158243e-10
3.0807400000e+00,1.0630052328e-05,1.1299801250e-10
3.0914000000e+00,1.0367593098e-05,1.0748698664e-10
3.1020600000e+00,1.0111613404e-05,1.0224472563e-10
3.1127200000e+00,9.8619532643e-06,9.7258122188e-11
3.1233800000e+00,9.6184566446e-06,9.2514708225e-11
3.1340400000e+00,9.3809713668e-06,8.8002623785e-11
3.1447000000e+00,9.1493490069e-06,8.3710587250e-11
3.1553600000e+00,8.9234448048e-06,7.9627867184e-11
3.1660200000e+00,8.7031175754e-06,7.5744255530e-11
3.1766800000e+00,8.4882296177e-06,7.2050042043e-11
3.1873400000e+00,8.2786466326e-06,6.8535990068e-11
3.1980000000e+00,8.0742376327e-06,6.5193313349e-11
3.2086600000e+00,7.8748748677e-06,6.2013654182e-11
3.2193200000e+00,7.6804337392e-06,5.8989062422e-11
3.2299800000e+00,7.4907927258e-06,5.6111975661e-11
3.2406400000e+00,7.3058333074e-06,5.3375200315e-11
3.2513000000e+00,7.1254398862e-06,5.0771893572e-11
3.2619600000e+00,6.9494997218e-06,4.8295546383e-11
3.2726200000e+00,6.7779028537e-06,4.5939967095e-11
3.2832800000e+00,6.6105420381e-06,4.3699266037e-11
3.2939400000e+00,6.4473126775e-06,4.1567840762e-11
3.3046000000e+00,6.2881127582e-06,3.9540362060e-11
3.3152600000e+00,6.1328427808e-06,3.7611760574e-11
3.3259200000e+00,5.9814057067e-06,3.5777214228e-11
3.3365800000e+00,5.8337068906e-06,3.4032136086e-11
3.3472400000e+00,5.6896540235e-06,3.2372162908e-11
3.3579000000e+00,5.5491570731e-06,3.0793144222e-11
3.3685600000e+00,5.4121282348e-06,2.9291132030e-11
3.3792200000e+00,5.2784818675e-06,2.7862370825e-11
3.3898800000e+00,5.1481344444e-06,2.6503288257e-11
3.4005400000e+00,5.0210045004e-06,2.5210486193e-11
3.4112000000e+00,4.8970125817e-06,2.3980732226e-11
3.4218600000e+00,4.7760811975e-06,2.2810951605e-11
3.4325200000e+00,4.6581347684e-06,2.1698219520e-11
3.4431800000e+00,4.5430995774e-06,2.0639753770e-11
3.4538400000e+00,4.4309037317e-06,1.9632907880e-11
3.4645000000e+00,4.3214771114e-06,1.8675164424e-11
3.4751600000e+00,4.2147513282e-06,1.7764128759e-11
3.4858200000e+00,4.1106596782e-06,1.6897522990e-11
3.4964800000e+00,4.0091371073e-06,1.6073180345e-11
3.5071400000e+00,3.9101201667e-06,1.5289039718e-11
3.5178000000e+00,3.8135469695e-06,1.4543140489e-11
3.5284600000e+00,3.7193571633e-06,1.3833617708e-11
3.5391200000e+00,3.6274918789e-06,1.3158697332e-11
3.5497800000e+00,3.5378937034e-06,1.2516691856e-11
3.5604400000e+00,3.4505066398e-06,1.1905996071e-11
3.5711000000e+00,3.3652760739e-06,1.1325083054e-11
3.5817600000e+00,3.2821487373e-06,1.0772500334e-11
3.5924200000e+00,3.2010726771e-06,1.0246866284e-11
3.6030800000e+00,3.1219972209e-06,9.7468666470e-12
3.6137400000e+00,3.0448729517e-06,9.2712512919e-12
3.6244000000e+00,2.9696516654e-06,8.8188310141e-12
3.6350600000e+00,2.8962863498e-06,8.3884746203e-12
3.6457200000e+00,2.8247311559e-06,7.9791061032e-12
3.6563800000e+00,2.7549413602e-06,7.5897018983e-12
3.6670400000e+00,2.6868733484e-06,7.2192883903e-12
3.6777000000e+00,2.6204845763e-06,6.8669394146e-12
3.6883600000e+00,2.5557335554e-06,6.5317740064e-12
3.6990200000e+00,2.4925798157e-06,6.2129541379e-12
3.7096800000e+00,2.4309838881e-06,5.9096826640e-12
3.7203400000e+00,2.3709072756e-06,5.6212013097e-12
3.7310000000e+00,2.3123124320e-06,5.3467887831e-12
3.7416600000e+00,2.2551627371e-06,5.0857589706e-12
3.7523200000e+00,2.1994224734e-06,4.8374592167e-12
3.7629800000e+00,2.1450568036e-06,4.6012686905e-12
3.7736400000e+00,2.0920317506e-06,4.3765968455e-12
3.7843000000e+00,2.0403141760e-06,4.1628819367e-12
3.7949600000e+00,1.9898717553e-06,3.9595896026e-12
3.8056200000e+00,1.9406729661e-06,3.7662115614e-12
3.8162800000e+00,1.8926870564e-06,3.5822642936e-12
3.8269400000e+00,1.8458840383e-06,3.4072878827e-12
3.8376000000e+00,1.8002346605e-06,3.2408448328e-12
3.8482600000e+00,1.7557103935e-06,3.0825189858e-12
3.8589200000e+00,1.7122834077e-06,2.9319144683e-12
3.8695800000e+00,1.6699265670e-06,2.7886547393e-12
3.8802400000e+00,1.6286133961e-06,2.6523815940e-12
3.8909000000e+00,1.5883180760e-06,2.5227543105e-12
3.9015600000e+00,1.5490154219e-06,2.3994487773e-12
3.9122200000e+00,1.5106808711e-06,2.2821566943e-12
3.9228800000e+00,1.4732904640e-06,2.1705847913e-12
3.9335400000e+00,1.4368208341e-06,2.0644541094e-12
3.9442000000e+00,1.4012491878e-06,1.9634992864e-12
3.9548600000e+00,1.3665532925e-06,1.8674679014e-12
3.9655200000e+00,1.3327114655e-06,1.7761198503e-12
3.9761800000e+00,1.2997025561e-06,1.6892267344e-12
3.9868400000e+00,1.2675059330e-06,1.6065712902e-12
3.9975000000e+00,1.2361014757e-06,1.5279468581e-12
4.0081600000e+00,1.2054695569e-06,1.4531568526e-12
4.0188200000e+00,1.1755910319e-06,1.3820142744e-12
4.0294800000e+00,1.1464472276e-06,1.3143412456e-12
4.0401400000e+00,1.1180199278e-06,1.2499685589e-12
4.0508000000e+00,1.0902913684e-06,1.1887352681e-12
4.0614600000e+00,1.0632442197e-06,1.1304882708e-12
4.0721200000e+00,1.0368615758e-06,1.0750819273e-12
4.0827800000e+00,1.0111269513e-06,1.0223777115e-12
4.0934400000e+00,9.8602426035e-07,9.7224384200e-13
4.1041000000e+00,9.6153781480e-07,9.2455496928e-13
4.1147600000e+00,9.3765231182e-07,8.7919185786e-13
4.1254200000e+00,9.1435282212e-07,8.3604108332e-13
4.1360800000e+00,8.9162478601e-07,7.9499475904e-13
4.1467400000e+00,8.6945399727e-07,7.5595025336e-13
4.1574000000e+00,8.4782659809e-07,7.1880994043e-13
4.1680600000e+00,8.2672907475e-07,6.8348096304e-13
4.1787200000e+00,8.0614823869e-07,6.4987498275e-13
4.1893800000e+00,7.8607123066e-07,6.1790797967e-13
4.2000400000e+00,7.6648549902e-07,5.8750002021e-13
4.2107000000e+00,7.4737880684e-07,5.5857508091e-13
4.2213600000e+00,7.2873920918e-07,5.3106083500e-13
4.2320200000e+00,7.1055505907e-07,5.0488849198e-13
4.2426800000e+00,6.9281499116e-07,4.7999261198e-13
4.2533400000e+00,6.7550791742e-07,4.5631094650e-13
4.2640000000e+00,6.5862302275e-07,4.3378428610e-13
